timestamp,current,voltage,energy,power_factor,power,label
1765530000000,0,225.7,5.73,1,0.4,none
1765530001000,0,225.7,5.73,1,0.4,none
1765530002000,0,225.7,5.73,1,0.4,none
1765530003000,0,225.6,5.73,1,0.4,none
1765530004000,0,225.6,5.73,1,0.4,none
1765530005000,0,225.6,5.73,1,0.4,none
1765530006000,0,225.7,5.73,1,0.4,none
1765530007000,0,225.6,5.73,1,0.4,none
1765530008000,0,225.5,5.73,1,0.4,none
1765530009000,0,225.6,5.73,1,0.4,none
1765530010000,0,225.6,5.73,1,0.4,none
1765530011000,0,225.6,5.73,1,0.4,none
1765530012000,0,225.6,5.73,1,0.4,none
1765530013000,0,225.6,5.73,1,0.4,none
1765530014000,0,225.8,5.73,1,0.4,none
1765530015000,0,225.8,5.73,1,0.4,none
1765530016000,0,225.6,5.73,1,0.4,none
1765530017000,0,225.6,5.73,1,0.4,none
1765530018000,0,225.6,5.73,1,0.4,none
1765530019000,0,225.6,5.73,1,0.4,none
1765530020000,0,225.6,5.73,1,0.4,none
1765530021000,0,225.7,5.73,1,0.4,none
1765530022000,0,225.9,5.73,1,0.4,none
1765530023000,0,225.9,5.73,1,0.4,none
1765530024000,0,225.7,5.73,0,0,none
1765530025000,0,225.6,5.73,1,0.4,none
1765530026000,0,225.7,5.73,1,0.4,none
1765530027000,0,225.7,5.73,1,0.4,none
1765530028000,0,225.7,5.73,1,0.4,none
1765530029000,0,225.6,5.73,1,0.4,none
1765530030000,0,225.5,5.73,1,0.4,none
1765530031000,0,225.5,5.73,1,0.4,none
1765530032000,0,225.5,5.73,1,0.4,none
1765530033000,0,225.8,5.73,1,0.4,none
1765530034000,0,225.6,5.73,1,0.4,none
1765530035000,0,226,5.73,1,0.4,none
1765530036000,0,225.8,5.73,1,0.4,none
1765530037000,0,225.8,5.73,1,0.4,none
1765530038000,0,225.7,5.73,1,0.4,none
1765530039000,0,225.6,5.73,1,0.4,none
1765530040000,0,225.6,5.73,1,0.4,none
1765530041000,0,225.5,5.73,1,0.4,none
1765530042000,0,225.4,5.73,1,0.4,none
1765530043000,0,225.4,5.73,1,0.4,none
1765530044000,0,225.2,5.73,1,0.4,none
1765530045000,0,225.5,5.73,0,0,none
1765530046000,0,225.4,5.73,0,0,none
1765530047000,0,225.4,5.73,1,0.4,none
1765530048000,0,225.5,5.73,1,0.4,none
1765530049000,0,225.4,5.73,1,0.4,none
1765530050000,0,225.4,5.73,1,0.4,none
1765530051000,0,225.2,5.73,1,0.4,none
1765530052000,0,225.2,5.73,1,0.4,none
1765530053000,0,225.5,5.73,1,0.4,none
1765530054000,0,225.6,5.73,1,0.4,none
1765530055000,0,225.4,5.73,1,0,none
1765530056000,0,225.4,5.73,0,0,none
1765530057000,0,225.4,5.73,1,0.4,none
1765530058000,0,225.4,5.73,1,0.4,none
1765530059000,0,225.4,5.73,1,0.4,none
1765530060000,0,225.4,5.73,1,0.4,none
1765530061000,0,225.4,5.73,1,0.4,none
1765530062000,0,225.3,5.73,1,0.4,none
1765530063000,0,225.4,5.73,1,0.4,none
1765530064000,0,225.4,5.73,1,0.4,none
1765530065000,0,225.3,5.73,1,0.4,none
1765530066000,0,225.2,5.73,1,0.4,none
1765530067000,0,225.2,5.73,1,0.4,none
1765530068000,0,225.6,5.73,1,0.4,none
1765530069000,0,226.1,5.73,0,0,none
1765530070000,0,226.1,5.73,0,0,none
1765530071000,0,226.1,5.73,1,0.4,none
1765530072000,0,225.8,5.73,1,0.4,none
1765530073000,0,225.5,5.73,1,0.4,none
1765530074000,0,225.5,5.73,1,0.4,none
1765530075000,0,225.5,5.73,0,0,none
1765530076000,0,225.7,5.73,1,0.4,none
1765530077000,0,225.7,5.73,1,0.4,none
1765530078000,0,225.8,5.73,1,0.4,none
1765530079000,0,225.8,5.73,1,0.4,none
1765530080000,0,225.7,5.73,1,0.4,none
1765530081000,0,225.7,5.73,1,0.4,none
1765530082000,0,225.7,5.73,1,0.4,none
1765530083000,0,225.6,5.73,1,0.4,none
1765530084000,0,225.6,5.73,1,0.4,none
1765530085000,0,225.7,5.73,1,0.4,none
1765530086000,0,225.8,5.73,1,0.4,none
1765530087000,0,225.8,5.73,1,0.4,none
1765530088000,0,225.8,5.73,1,0.4,none
1765530089000,0,225.8,5.73,1,0.4,none
1765530090000,0,225.8,5.73,1,0.4,none
1765530091000,0,225.8,5.73,1,0.4,none
1765530092000,0,225.8,5.73,1,0.4,none
1765530093000,0,225.5,5.73,1,0.4,none
1765530094000,0,225.5,5.73,1,0.4,none
1765530095000,0,225.5,5.73,1,0.4,none
1765530096000,0,225.6,5.73,1,0.4,none
1765530097000,0,225.5,5.73,1,0.4,none
1765530098000,0,225.5,5.73,1,0.4,none
1765530099000,0,225.4,5.73,1,0.4,none
1765530100000,0,225.4,5.73,1,0.4,none
1765530101000,0,225.4,5.73,1,0.4,none
1765530102000,0,225.4,5.73,1,0.4,none
1765530103000,0,225.4,5.73,1,0.4,none
1765530104000,0,225.4,5.73,1,0.4,none
1765530105000,0,225.6,5.73,1,0.4,none
1765530106000,0,225.7,5.73,1,0.4,none
1765530107000,0,225.7,5.73,1,0.4,none
1765530108000,0,225.6,5.73,1,0.4,none
1765530109000,0,225.5,5.73,0,0,none
1765530110000,0,225.5,5.73,0,0,none
1765530111000,0,225.4,5.73,1,0.4,none
1765530112000,0,225.3,5.73,1,0.4,none
1765530113000,0,225.2,5.73,1,0.4,none
1765530114000,0,225,5.73,1,0.4,none
1765530115000,0,225.2,5.73,1,0.4,none
1765530116000,0,225.2,5.73,1,0.4,none
1765530117000,0,225.2,5.73,1,0.4,none
1765530118000,0,225.2,5.73,1,0.4,none
1765530119000,0,225.7,5.73,1,0.4,none
1765530120000,0,225.7,5.73,1,0.4,none
1765530121000,0,225.6,5.73,1,0.4,none
1765530122000,0,225.7,5.73,1,0.4,none
1765530123000,0,225.7,5.73,1,0.4,none
1765530124000,0,225.6,5.73,1,0.4,none
1765530125000,0,225.6,5.73,1,0.4,none
1765530126000,0,225.5,5.73,1,0.4,none
1765530127000,0,225.5,5.73,1,0.4,none
1765530128000,0,225.5,5.73,1,0.4,none
1765530129000,0,225.5,5.73,1,0.4,none
1765530130000,0,225.5,5.73,1,0.4,none
1765530131000,0,225.5,5.73,1,0.4,none
1765530132000,0,225.5,5.73,1,0.4,none
1765530133000,0,225.5,5.73,1,0.4,none
1765530134000,0,225.5,5.73,1,0.4,none
1765530135000,0,225.5,5.73,1,0.4,none
1765530136000,0,225.5,5.73,1,0.4,none
1765530137000,0,225.5,5.73,1,0.4,none
1765530138000,0,225.5,5.73,1,0.4,none
1765530139000,0,225.5,5.73,1,0.4,none
1765530140000,0,225.5,5.73,1,0.4,none
1765530141000,0,225.5,5.73,1,0.4,none
1765530142000,0,225.5,5.73,1,0.4,none
1765530143000,0,225.5,5.73,1,0.4,none
1765530144000,0,225.5,5.73,1,0.4,none
1765530145000,0,225.5,5.73,1,0.4,none
1765530146000,0,225.5,5.73,1,0.4,none
1765530147000,0,225.5,5.73,1,0.4,none
1765530148000,0,225.5,5.73,1,0.4,none
1765530149000,0,225.5,5.73,1,0.4,none
1765530150000,0,225.5,5.73,1,0.4,none
1765530151000,0,225.5,5.73,1,0.4,none
1765530152000,0,225.5,5.73,1,0.4,none
1765530153000,0,225.5,5.73,1,0.4,none
1765530154000,0,225.5,5.73,1,0.4,none
1765530155000,0,225.5,5.73,1,0.4,none
1765530156000,0,225.5,5.73,1,0.4,none
1765530157000,0,225.5,5.73,1,0.4,none
1765530158000,0,225.5,5.73,1,0.4,none
1765530159000,0,225.5,5.73,1,0.4,none
1765530160000,0,225.5,5.73,1,0.4,none
1765530161000,0,225.5,5.73,1,0.4,none
1765530162000,0,225.5,5.73,1,0.4,none
1765530163000,0,225.5,5.73,1,0.4,none
1765530164000,0,225.8,5.73,1,0.4,none
1765530165000,0,225.8,5.73,1,0.4,none
1765530166000,0,225.8,5.73,1,0.4,none
1765530167000,0,225.7,5.73,1,0.4,none
1765530168000,0,225.7,5.73,1,0.4,none
1765530169000,0,225.8,5.73,1,0.4,none
1765530170000,0,225.8,5.73,1,0.4,none
1765530171000,0,225.8,5.73,1,0.4,none
1765530172000,0,225.6,5.73,1,0.4,none
1765530173000,0,225.7,5.73,0,0,none
1765530174000,0,225.7,5.73,0,0,none
1765530175000,0,225.9,5.73,1,0.4,none
1765530176000,0,225.7,5.73,1,0.4,none
1765530177000,0,225.6,5.73,1,0.4,none
1765530178000,0,226.1,5.73,1,0.4,none
1765530179000,0,226.1,5.73,1,0.4,none
1765530180000,0,226.1,5.73,1,0.4,none
1765530181000,0,226.1,5.73,1,0.4,none
1765530182000,0,226.1,5.73,1,0.4,none
1765530183000,0,226.1,5.73,1,0.4,none
1765530184000,0,226.1,5.73,1,0.4,none
1765530185000,0,226.1,5.73,1,0.4,none
1765530186000,0,226.1,5.73,1,0.4,none
1765530187000,0,225.9,5.73,1,0.4,none
1765530188000,0,225.9,5.73,1,0.4,none
1765530189000,0,225.8,5.73,1,0.4,none
1765530190000,0,225.8,5.73,1,0.4,none
1765530191000,0,225.8,5.73,1,0.4,none
1765530192000,0,225.8,5.73,1,0.4,none
1765530193000,0,225.8,5.73,0,0,none
1765530194000,0,225.9,5.73,1,0.4,none
1765530195000,0,225.9,5.73,1,0.4,none
1765530196000,0,225.9,5.73,1,0.4,none
1765530197000,0,225.9,5.73,1,0.4,none
1765530198000,0,225.9,5.73,1,0.4,none
1765530199000,0,225.9,5.73,1,0.4,none
1765530200000,0,225.9,5.73,1,0.4,none
1765530201000,0,225.9,5.73,1,0.4,none
1765530202000,0,225.9,5.73,1,0.4,none
1765530203000,0,225.9,5.73,1,0.4,none
1765530204000,0,225.9,5.73,1,0.4,none
1765530205000,0,225.9,5.73,1,0.4,none
1765530206000,0,225.9,5.73,1,0.4,none
1765530207000,0,225.9,5.73,1,0.4,none
1765530208000,0,225.9,5.73,1,0.4,none
1765530209000,0,225.9,5.73,1,0.4,none
1765530210000,0,225.9,5.73,1,0.4,none
1765530211000,0,225.8,5.73,0,0,none
1765530212000,0,225.8,5.73,1,0.4,none
1765530213000,0,225.7,5.73,1,0.4,none
1765530214000,0,225.7,5.73,1,0.4,none
1765530215000,0,225.9,5.73,1,0.4,none
1765530216000,0,225.9,5.73,1,0.4,none
1765530217000,0,225.8,5.73,1,0.4,none
1765530218000,0,225.9,5.73,1,0.4,none
1765530219000,0,226,5.73,0,0,none
1765530220000,0,226,5.73,0,0,none
1765530221000,0,226.1,5.73,1,0.4,none
1765530222000,0,226,5.73,1,0.4,none
1765530223000,0,226,5.73,0,0,none
1765530224000,0,226,5.73,0,0,none
1765530225000,0,225.9,5.73,1,0.4,none
1765530226000,0,226,5.73,1,0.4,none
1765530227000,0,225.9,5.73,1,0.4,none
1765530228000,0,225.9,5.73,1,0.4,none
1765530229000,0,225.8,5.73,1,0.4,none
1765530230000,0,225.8,5.73,1,0.4,none
1765530231000,0,225.9,5.73,1,0.4,none
1765530232000,0,225.9,5.73,1,0.4,none
1765530233000,0,225.9,5.73,1,0.4,none
1765530234000,0,225.9,5.73,1,0.4,none
1765530235000,0,225.8,5.73,1,0.4,none
1765530236000,0,225.7,5.73,1,0.4,none
1765530237000,0,225.8,5.73,1,0.4,none
1765530238000,0,225.8,5.73,1,0.4,none
1765530239000,0,225.7,5.73,1,0.4,none
1765530240000,0,225.9,5.73,1,0.4,none
1765530241000,0,225.9,5.73,1,0.4,none
1765530242000,0,225.9,5.73,1,0.4,none
1765530243000,0,226.1,5.73,1,0.4,none
1765530244000,0,226.1,5.73,1,0.4,none
1765530245000,0,226.1,5.73,1,0.4,none
1765530246000,0,226.1,5.73,1,0.4,none
1765530247000,0,226.1,5.73,1,0.4,none
1765530248000,0,226.1,5.73,1,0.4,none
1765530249000,0,226.1,5.73,1,0.4,none
1765530250000,0,226.1,5.73,1,0.4,none
1765530251000,0,226.1,5.73,1,0.4,none
1765530252000,0,226.1,5.73,1,0.4,none
1765530253000,0,226.1,5.73,1,0.4,none
1765530254000,0,226.1,5.73,1,0.4,none
1765530255000,0,226.1,5.73,1,0.4,none
1765530256000,0,226.1,5.73,1,0.4,none
1765530257000,0,226.1,5.73,1,0.4,none
1765530258000,0,226.1,5.73,1,0.4,none
1765530259000,0,226.1,5.73,1,0.4,none
1765530260000,0,226.1,5.73,1,0.4,none
1765530261000,0,226.1,5.73,1,0.4,none
1765530262000,0,226.1,5.73,1,0.4,none
1765530263000,0,226,5.73,1,0.4,none
1765530264000,0,226.1,5.73,1,0.4,none
1765530265000,0,226,5.73,1,0.4,none
1765530266000,0,226,5.73,1,0.4,none
1765530267000,0,226,5.73,1,0.4,none
1765530268000,0,226,5.73,1,0.4,none
1765530269000,0,225.9,5.73,1,0.4,none
1765530270000,0,225.9,5.73,1,0.4,none
1765530271000,0,225.8,5.73,1,0.4,none
1765530272000,0,225.9,5.73,1,0.4,none
1765530273000,0,225.8,5.73,1,0.4,none
1765530274000,0,225.8,5.73,1,0.4,none
1765530275000,0,225.8,5.73,0,0,none
1765530276000,0,225.8,5.73,0,0,none
1765530277000,0,225.8,5.73,1,0.4,none
1765530278000,0,225.7,5.73,0,0,none
1765530279000,0,225.8,5.73,0,0,none
1765530280000,0,225.8,5.73,0,0,none
1765530281000,0,225.6,5.73,1,0.4,none
1765530282000,0,225.7,5.73,1,0.4,none
1765530283000,0,225.7,5.73,1,0.4,none
1765530284000,0,225.7,5.73,1,0.4,none
1765530285000,0,225.7,5.73,1,0.4,none
1765530286000,0,225.7,5.73,1,0.4,none
1765530287000,0,225.7,5.73,1,0.4,none
1765530288000,0,225.7,5.73,1,0.4,none
1765530289000,0,225.7,5.73,1,0.4,none
1765530290000,0,225.7,5.73,1,0.4,none
1765530291000,0,225.7,5.73,1,0.4,none
1765530292000,0,225.7,5.73,1,0.4,none
1765530293000,0,225.7,5.73,1,0.4,none
1765530294000,0,225.7,5.73,1,0.4,none
1765530295000,0,225.7,5.73,1,0.4,none
1765530296000,0,225.7,5.73,1,0.4,none
1765530297000,0,225.7,5.73,1,0.4,none
1765530298000,0,225.7,5.73,1,0.4,none
1765530299000,0,225.7,5.73,1,0.4,none
1765530300000,0,225.7,5.73,1,0.4,none
1765530301000,0,225.7,5.73,1,0.4,none
1765530302000,0,225.7,5.73,1,0.4,none
1765530303000,0,225.7,5.73,1,0.4,none
1765530304000,0,225.7,5.73,1,0.4,none
1765530305000,0,225.7,5.73,1,0.4,none
1765530306000,0,225.7,5.73,1,0.4,none
1765530307000,0,225.7,5.73,1,0.4,none
1765530308000,0,225.7,5.73,1,0.4,none
1765530309000,0,225.7,5.73,1,0.4,none
1765530310000,0,225.7,5.73,1,0.4,none
1765530311000,0,225.7,5.73,1,0.4,none
1765530312000,0,225.7,5.73,1,0.4,none
1765530313000,0,225.7,5.73,1,0.4,none
1765530314000,0,225.7,5.73,1,0.4,none
1765530315000,0,225.7,5.73,1,0.4,none
1765530316000,0,225.7,5.73,1,0.4,none
1765530317000,0,225.7,5.73,1,0.4,none
1765530318000,0,225.7,5.73,1,0.4,none
1765530319000,0,225.7,5.73,1,0.4,none
1765530320000,0,225.7,5.73,1,0.4,none
1765530321000,0,225.7,5.73,1,0.4,none
1765530322000,0,225.7,5.73,1,0.4,none
1765530323000,0,225.7,5.73,1,0.4,none
1765530324000,0,225.7,5.73,1,0.4,none
1765530325000,0,225.7,5.73,1,0.4,none
1765530326000,0,225.7,5.73,1,0.4,none
1765530327000,0,225.7,5.73,1,0.4,none
1765530328000,0,225.7,5.73,1,0.4,none
1765530329000,0,225.7,5.73,1,0.4,none
1765530330000,0,225.7,5.73,1,0.4,none
1765530331000,0,225.7,5.73,1,0.4,none
1765530332000,0,225.7,5.73,1,0.4,none
1765530333000,0,225.7,5.73,1,0.4,none
1765530334000,0,225.7,5.73,1,0.4,none
1765530335000,0,225.9,5.73,1,0.4,none
1765530336000,0,225.8,5.73,1,0.4,none
1765530337000,0,226,5.73,1,0.4,none
1765530338000,0,225.8,5.73,1,0.4,none
1765530339000,0,225.8,5.73,1,0.4,none
1765530340000,0,225.8,5.73,1,0.4,none
1765530341000,0,225.7,5.73,1,0.4,none
1765530342000,0,225.8,5.73,1,0.4,none
1765530343000,0,225.8,5.73,1,0.4,none
1765530344000,0,225.8,5.73,1,0.4,none
1765530345000,0,225.8,5.73,1,0.4,none
1765530346000,0,225.8,5.73,1,0.4,none
1765530347000,0,225.8,5.73,1,0.4,none
1765530348000,0,225.8,5.73,1,0.4,none
1765530349000,0,225.8,5.73,1,0.4,none
1765530350000,0,225.8,5.73,1,0.4,none
1765530351000,0,225.8,5.73,1,0.4,none
1765530352000,0,225.8,5.73,1,0.4,none
1765530353000,0,225.8,5.73,1,0.4,none
1765530354000,0,225.8,5.73,1,0.4,none
1765530355000,0,225.8,5.73,1,0.4,none
1765530356000,0,225.8,5.73,1,0.4,none
1765530357000,0,225.8,5.73,1,0.4,none
1765530358000,0,225.8,5.73,1,0.4,none
1765530359000,0,225.8,5.73,1,0.4,none
1765530360000,0,225.8,5.73,1,0.4,none
1765530361000,0,225.8,5.73,1,0.4,none
1765530362000,0,225.8,5.73,1,0.4,none
1765530363000,0,225.8,5.73,1,0.4,none
1765530364000,0,225.8,5.73,1,0.4,none
1765530365000,0,225.8,5.73,1,0.4,none
1765530366000,0,225.8,5.73,1,0.4,none
1765530367000,0,225.8,5.73,1,0.4,none
1765530368000,0,225.8,5.73,1,0.4,none
1765530369000,0,225.8,5.73,1,0.4,none
1765530370000,0,225.8,5.73,1,0.4,none
1765530371000,0,225.8,5.73,1,0.4,none
1765530372000,0,225.8,5.73,1,0.4,none
1765530373000,0,225.8,5.73,1,0.4,none
1765530374000,0,225.8,5.73,1,0.4,none
1765530375000,0,225.8,5.73,1,0.4,none
1765530376000,0,225.8,5.73,1,0.4,none
1765530377000,0,225.8,5.73,1,0.4,none
1765530378000,0,225.8,5.73,1,0.4,none
1765530379000,0,225.8,5.73,1,0.4,none
1765530380000,0,225.8,5.73,1,0.4,none
1765530381000,0,225.8,5.73,1,0.4,none
1765530382000,0,225.8,5.73,1,0.4,none
1765530383000,0,225.8,5.73,1,0.4,none
1765530384000,0,225.8,5.73,1,0.4,none
1765530385000,0,225.8,5.73,1,0.4,none
1765530386000,0,225.8,5.73,1,0.4,none
1765530387000,0,225.8,5.73,1,0.4,none
1765530388000,0,225.8,5.73,1,0.4,none
1765530389000,0,225.8,5.73,1,0.4,none
1765530390000,0,225.8,5.73,1,0.4,none
1765530391000,0,225.8,5.73,1,0.4,none
1765530392000,0,225.8,5.73,1,0.4,none
1765530393000,0,225.8,5.73,1,0.4,none
1765530394000,0,225.8,5.73,1,0.4,none
1765530395000,0,225.8,5.73,1,0.4,none
1765530396000,0,225.8,5.73,1,0.4,none
1765530397000,0,225.8,5.73,1,0.4,none
1765530398000,0,225.8,5.73,1,0.4,none
1765530399000,0,225.8,5.73,1,0.4,none
1765530400000,0,225.8,5.73,1,0.4,none
1765530401000,0,225.8,5.73,1,0.4,none
1765530402000,0,225.8,5.73,1,0.4,none
1765530403000,0,225.8,5.73,1,0.4,none
1765530404000,0,225.8,5.73,1,0.4,none
1765530405000,0,225.8,5.73,1,0.4,none
1765530406000,0,225.8,5.73,1,0.4,none
1765530407000,0,225.8,5.73,1,0.4,none
1765530408000,0,225.8,5.73,1,0.4,none
1765530409000,0,225.8,5.73,1,0.4,none
1765530410000,0,225.8,5.73,1,0.4,none
1765530411000,0,225.8,5.73,1,0.4,none
1765530412000,0,225.5,5.73,1,0.4,none
1765530413000,0,225.1,5.73,1,0.4,none
1765530414000,0,225.1,5.73,1,0.4,none
1765530415000,0,225.3,5.73,1,0.4,none
1765530416000,0,225.4,5.73,1,0.4,none
1765530417000,0,225.4,5.73,1,0.4,none
1765530418000,0,225.4,5.73,1,0.4,none
1765530419000,0,225.5,5.73,1,0.4,none
1765530420000,0,225.5,5.73,1,0.4,none
1765530421000,0,225.4,5.73,1,0.4,none
1765530422000,0,225.4,5.73,1,0.4,none
1765530423000,0,225.4,5.73,1,0.4,none
1765530424000,0,225.4,5.73,1,0.4,none
1765530425000,0,225.4,5.73,1,0.4,none
1765530426000,0,225.4,5.73,1,0.4,none
1765530427000,0,225.4,5.73,1,0.4,none
1765530428000,0,225.4,5.73,1,0.4,none
1765530429000,0,225.4,5.73,1,0.4,none
1765530430000,0,225.4,5.73,1,0.4,none
1765530431000,0,225.4,5.73,1,0.4,none
1765530432000,0,225.4,5.73,1,0.4,none
1765530433000,0,225.4,5.73,1,0.4,none
1765530434000,0,225.4,5.73,1,0.4,none
1765530435000,0,225.4,5.73,1,0.4,none
1765530436000,0,225.3,5.73,1,0.4,none
1765530437000,0,225.2,5.73,1,0.4,none
1765530438000,0,225.4,5.73,1,0.4,none
1765530439000,0,225.4,5.73,1,0.4,none
1765530440000,0,225.4,5.73,1,0.4,none
1765530441000,0,225.3,5.73,1,0.4,none
1765530442000,0,225.5,5.73,1,0.4,none
1765530443000,0,225.6,5.73,1,0.4,none
1765530444000,0,225.5,5.73,1,0.4,none
1765530445000,0,225.5,5.73,1,0.4,none
1765530446000,0,225.5,5.73,1,0.4,none
1765530447000,0,225.5,5.73,1,0.4,none
1765530448000,0,225.4,5.73,1,0.4,none
1765530449000,0,225.4,5.73,1,0.4,none
1765530450000,0,225.3,5.73,1,0.4,none
1765530451000,0,225.3,5.73,1,0.4,none
1765530452000,0,225.3,5.73,1,0.4,none
1765530453000,0,225.3,5.73,1,0.4,none
1765530454000,0,225.1,5.73,1,0.4,none
1765530455000,0,225,5.73,1,0.4,none
1765530456000,0,225.3,5.73,1,0.4,none
1765530457000,0,225.2,5.73,0,0,none
1765530458000,0,225.2,5.73,0,0,none
1765530459000,0,225.1,5.73,1,0.4,none
1765530460000,0,225.7,5.73,1,0.4,none
1765530461000,0,225.5,5.73,1,0.4,none
1765530462000,0,225.2,5.73,1,0.4,none
1765530463000,0,225.2,5.73,1,0.4,none
1765530464000,0,225.2,5.73,0,0,none
1765530465000,0,225.4,5.73,1,0.4,none
1765530466000,0,225.4,5.73,1,0.4,none
1765530467000,0,225.3,5.73,1,0.4,none
1765530468000,0,225.3,5.73,1,0.4,none
1765530469000,0,225.3,5.73,1,0.4,none
1765530470000,0,225.3,5.73,1,0.4,none
1765530471000,0,225.3,5.73,1,0.4,none
1765530472000,0,225.3,5.73,1,0.4,none
1765530473000,0,225.3,5.73,1,0.4,none
1765530474000,0,225.3,5.73,1,0.4,none
1765530475000,0,225.3,5.73,1,0.4,none
1765530476000,0,225.3,5.73,1,0.4,none
1765530477000,0,225.3,5.73,1,0.4,none
1765530478000,0,225.3,5.73,1,0.4,none
1765530479000,0,225.3,5.73,1,0.4,none
1765530480000,0,225.3,5.73,1,0.4,none
1765530481000,0,225.3,5.73,1,0.4,none
1765530482000,0,225.3,5.73,1,0.4,none
1765530483000,0,225.3,5.73,1,0.4,none
1765530484000,0,225.3,5.73,1,0.4,none
1765530485000,0,225.3,5.73,1,0.4,none
1765530486000,0,225.3,5.73,1,0.4,none
1765530487000,0,225.3,5.73,1,0.4,none
1765530488000,0,225.3,5.73,1,0.4,none
1765530489000,0,225.3,5.73,1,0.4,none
1765530490000,0,225.3,5.73,1,0.4,none
1765530491000,0,225.3,5.73,1,0.4,none
1765530492000,0,225.3,5.73,1,0.4,none
1765530493000,0,225.2,5.73,1,0.4,none
1765530494000,0,225.1,5.73,1,0.4,none
1765530495000,0,225.1,5.73,1,0.4,none
1765530496000,0,225.3,5.73,1,0.4,none
1765530497000,0,225.1,5.73,1,0.4,none
1765530498000,0,225.3,5.73,1,0.4,none
1765530499000,0,225.3,5.73,1,0.4,none
1765530500000,0,225.1,5.73,1,0.4,none
1765530501000,0,225.2,5.73,1,0.4,none
1765530502000,0,225.3,5.73,1,0.4,none
1765530503000,0,225.4,5.73,1,0.4,none
1765530504000,0,225.4,5.73,1,0.4,none
1765530505000,0,225.7,5.73,1,0.4,none
1765530506000,0,225.6,5.73,1,0.4,none
1765530507000,0,225.4,5.73,1,0.4,none
1765530508000,0,225.1,5.73,1,0.4,none
1765530509000,0,225.1,5.73,1,0.4,none
1765530510000,0,225.2,5.73,0,0,none
1765530511000,0,225.3,5.73,1,0.4,none
1765530512000,0,225.3,5.73,1,0.4,none
1765530513000,0,225.3,5.73,1,0.4,none
1765530514000,0,225.3,5.73,1,0.4,none
1765530515000,0,225.4,5.73,1,0.4,none
1765530516000,0,225.4,5.73,1,0.4,none
1765530517000,0,225.4,5.73,1,0.4,none
1765530518000,0,225.4,5.73,1,0.4,none
1765530519000,0,225.3,5.73,1,0.4,none
1765530520000,0,225.3,5.73,1,0.4,none
1765530521000,0,225.3,5.73,1,0.4,none
1765530522000,0,225.3,5.73,0,0,none
1765530523000,0,225.4,5.73,0,0,none
1765530524000,0,225.3,5.73,1,0.4,none
1765530525000,0,225.3,5.73,1,0.4,none
1765530526000,0,225.5,5.73,1,0.4,none
1765530527000,0,225.5,5.73,1,0.4,none
1765530528000,0,225.5,5.73,1,0.4,none
1765530529000,0,225.3,5.73,1,0.4,none
1765530530000,0,225.3,5.73,1,0.4,none
1765530531000,0,225.3,5.73,1,0.4,none
1765530532000,0,225.5,5.73,1,0.4,none
1765530533000,0,225.5,5.73,1,0.4,none
1765530534000,0,225.5,5.73,1,0.4,none
1765530535000,0,225.4,5.73,1,0.4,none
1765530536000,0,225.4,5.73,1,0.4,none
1765530537000,0,225.4,5.73,1,0.4,none
1765530538000,0,225.4,5.73,1,0.4,none
1765530539000,0,225.2,5.73,1,0.4,none
1765530540000,0,225.2,5.73,1,0.4,none
1765530541000,0,225.3,5.73,1,0.4,none
1765530542000,0,225.3,5.73,1,0.4,none
1765530543000,0,225.4,5.73,1,0.4,none
1765530544000,0,225.4,5.73,1,0.4,none
1765530545000,0,225.4,5.73,1,0.4,none
1765530546000,0,225.5,5.73,1,0.4,none
1765530547000,0,225.4,5.73,1,0.4,none
1765530548000,0,225.4,5.73,1,0.4,none
1765530549000,0,225.6,5.73,1,0.4,none
1765530550000,0,225.5,5.73,1,0.4,none
1765530551000,0,225.5,5.73,1,0.4,none
1765530552000,0,225.5,5.73,1,0.4,none
1765530553000,0,225.5,5.73,1,0.4,none
1765530554000,0,225.4,5.73,1,0.4,none
1765530555000,0,225.4,5.73,1,0.4,none
1765530556000,0,225.4,5.73,1,0.4,none
1765530557000,0,225.4,5.73,1,0.4,none
1765530558000,0,225.4,5.73,1,0.4,none
1765530559000,0,225.4,5.73,1,0.4,none
1765530560000,0,225.4,5.73,1,0.4,none
1765530561000,0,225.4,5.73,1,0.4,none
1765530562000,0,225.4,5.73,1,0.4,none
1765530563000,0,225.3,5.73,1,0.4,none
1765530564000,0,225.2,5.73,1,0.4,none
1765530565000,0,225.2,5.73,1,0.4,none
1765530566000,0,225.5,5.73,1,0.4,none
1765530567000,0,225.7,5.73,1,0.4,none
1765530568000,0,225.5,5.73,1,0.4,none
1765530569000,0,225.5,5.73,1,0.4,none
1765530570000,0,225.4,5.73,1,0.4,none
1765530571000,0,225.5,5.73,1,0.4,none
1765530572000,0,225.5,5.73,1,0.4,none
1765530573000,0,225.5,5.73,1,0.4,none
1765530574000,0,225.5,5.73,1,0.4,none
1765530575000,0,225.5,5.73,1,0.4,none
1765530576000,0,225.5,5.73,1,0.4,none
1765530577000,0,225.5,5.73,1,0.4,none
1765530578000,0,225.6,5.73,1,0.4,none
1765530579000,0,225.5,5.73,1,0.4,none
1765530580000,0,225.2,5.73,1,0.4,none
1765530581000,0,225.4,5.73,1,0.4,none
1765530582000,0,225.4,5.73,1,0.4,none
1765530583000,0,225.5,5.73,1,0.4,none
1765530584000,0,225.5,5.73,1,0.4,none
1765530585000,0,225.5,5.73,1,0.4,none
